salesdate,productid,region,freeship,discount,itemssold
11/03/2024,235,c,1,2.288,129
11/03/2024,295,a,0,6.971,85
11/03/2024,71,a,0,3.643,137
11/03/2024,48,a,1,9.003,99
11/05/2024,153,a,0,1.854,212
11/05/2024,58,a,1,4.39,54
11/05/2024,245,d,1,6.289,73
11/05/2024,264,b,1,4.233,98
11/05/2024,101,a,1,6.872,199
11/05/2024,165,b,0,0.691,142
11/05/2024,44,a,0,2.808,7
11/05/2024,294,a,0,7.85,217
11/05/2024,240,d,1,7.573,6
11/05/2024,138,a,1,5.619,101
11/05/2024,186,a,1,0.243,178
11/05/2024,179,b,1,1.598,67
11/05/2024,70,d,0,4.447,127
11/05/2024,100,d,1,3.229,182
11/05/2024,154,c,1,5.523,107
11/05/2024,169,b,1,9.629,165
11/05/2024,56,c,1,8.648,145
11/05/2024,138,c,1,1.751,18
11/05/2024,155,b,1,5.019,75
11/05/2024,212,d,1,1.662,20
11/05/2024,180,b,1,0.763,7
11/05/2024,250,e,1,9.958,141
11/05/2024,258,b,1,2.271,71
11/05/2024,40,e,0,0.805,155
11/05/2024,154,b,1,8.547,188
11/05/2024,84,b,0,1.88,126
11/05/2024,35,e,1,3.868,37
11/05/2024,294,e,0,7.12,71
11/05/2024,74,e,0,3.801,108
11/05/2024,260,d,1,1.258,175
11/05/2024,130,b,1,3.468,193
11/05/2024,88,c,1,5.523,176
11/05/2024,49,e,0,4.624,8
11/05/2024,246,d,1,8.756,205
11/05/2024,174,d,1,3.508,56
11/05/2024,33,a,1,0.612,29
11/05/2024,127,d,1,6.471,47
11/05/2024,67,d,0,7.787,12
11/05/2024,47,d,1,7.028,136
11/05/2024,122,e,1,0.859,74
11/05/2024,285,b,1,1.323,8
11/05/2024,264,a,0,3.341,52
11/05/2024,51,e,1,4.014,149
11/05/2024,168,e,1,3.808,216
11/05/2024,84,c,0,2.717,95
11/05/2024,182,a,0,7.77,79
11/05/2024,293,d,1,8.534,147
11/05/2024,29,a,0,4.622,54
11/05/2024,198,b,1,2.46,221
11/05/2024,271,e,1,3.419,22
11/05/2024,175,e,0,3.006,51
11/05/2024,96,c,1,6.477,154
11/05/2024,119,c,0,4.552,114
11/05/2024,71,a,0,2.704,19
11/05/2024,80,e,0,8.612,129
11/05/2024,282,b,1,9.73,112
11/05/2024,109,c,1,2.043,188
11/05/2024,38,b,0,7.567,62
11/05/2024,61,a,1,0.382,49
11/05/2024,180,a,1,7.993,26
11/05/2024,297,a,1,4.256,168
11/05/2024,207,a,1,7.628,28
11/05/2024,128,b,0,0.244,99
11/05/2024,137,d,0,3.779,150
11/05/2024,182,b,1,3.304,150
11/05/2024,157,e,0,4.373,29
11/05/2024,131,e,1,0.803,51
11/05/2024,199,c,1,7.938,97
11/05/2024,124,d,1,2.948,5
11/05/2024,160,c,1,7.701,179
11/05/2024,242,e,0,0.671,82
11/05/2024,298,c,0,9.038,161
11/05/2024,279,c,0,2.114,167
11/05/2024,218,b,0,6.629,218
11/05/2024,43,a,1,2.203,161
11/05/2024,165,d,0,3.166,41
11/05/2024,247,e,1,7.274,185
11/05/2024,146,e,0,9.789,110
11/05/2024,187,b,0,5.633,22
11/05/2024,121,e,0,4.744,92
11/05/2024,43,a,0,6.197,77
11/05/2024,48,b,1,2.403,175
11/05/2024,191,c,1,7.09,9
11/05/2024,240,c,0,7.55,157
11/05/2024,177,b,1,4.407,61
11/05/2024,40,b,1,9.541,122
11/05/2024,84,a,0,8.545,9
11/05/2024,247,b,1,0.042,99
11/05/2024,138,a,0,0.831,67
11/05/2024,52,c,0,5.61,217
11/05/2024,258,e,0,7.527,97
11/05/2024,293,d,1,2.101,13
11/05/2024,22,d,0,3.271,22
11/05/2024,199,d,1,3.089,52
11/05/2024,221,c,0,2.338,5
11/05/2024,164,e,0,2.459,153
11/05/2024,119,a,1,7.265,95
11/05/2024,114,d,0,3.761,169
11/05/2024,153,e,0,0.816,124
11/05/2024,232,e,1,1.457,44
11/05/2024,55,a,1,1.492,64
11/05/2024,45,e,0,2.941,24
11/05/2024,225,e,0,7.668,133
11/05/2024,76,c,1,0.347,127
11/05/2024,282,a,0,3.947,36
11/05/2024,274,d,0,5.198,159
11/05/2024,66,b,0,9.944,115
11/05/2024,197,a,0,8.027,52
11/05/2024,37,d,1,5.398,97
11/05/2024,212,c,0,4.368,175
11/05/2024,193,e,1,5.688,106
11/05/2024,124,a,0,2.385,23
11/05/2024,185,a,1,4.782,72
11/05/2024,61,a,0,6.111,56
11/05/2024,68,d,0,2.085,145
11/05/2024,56,a,0,3.62,19
11/05/2024,138,e,1,9.604,216
11/05/2024,188,a,1,2.381,4
11/05/2024,139,d,1,4.22,94
11/05/2024,176,d,0,6.254,29
11/05/2024,68,a,1,0.346,67
11/05/2024,148,e,0,9.127,151
11/05/2024,275,c,0,5.104,80
11/05/2024,234,a,0,0.029,68
11/05/2024,139,e,0,4.523,124
11/05/2024,227,e,0,7.383,168
11/05/2024,291,c,1,3.863,114
11/05/2024,176,c,1,9.976,204
11/05/2024,81,a,0,4.46,35
11/05/2024,265,e,0,6.956,180
11/05/2024,27,c,0,1.079,153
11/05/2024,284,d,0,3.26,42
11/05/2024,189,e,0,1.305,184
11/05/2024,33,d,0,9.041,107
11/05/2024,106,d,0,1.179,75
11/05/2024,238,c,1,4.295,97
11/05/2024,169,d,0,4.496,57
11/05/2024,247,a,1,1.174,212
11/05/2024,202,e,0,3.68,190
11/05/2024,218,c,0,7.455,79
11/05/2024,49,d,0,5.817,121
11/05/2024,231,b,0,7.968,190
11/05/2024,77,c,1,9.991,171
11/05/2024,46,d,0,0.28,114
11/05/2024,154,b,0,1.353,81
11/05/2024,152,c,1,1.924,88
11/05/2024,45,e,1,8.776,78
11/05/2024,97,b,0,2.711,207
11/05/2024,197,e,1,5.301,155
11/05/2024,269,d,1,8.133,137
11/05/2024,27,d,1,6.786,206
11/05/2024,73,e,0,3.451,70
11/05/2024,43,e,0,8.343,166
11/05/2024,110,e,1,4.069,176
11/05/2024,85,d,0,1.801,150
11/05/2024,232,b,0,6.673,46
11/05/2024,141,d,1,0.393,47
11/06/2024,217,e,1,2.753,128
11/06/2024,38,d,0,7.495,161
11/06/2024,97,e,1,1.849,87
11/06/2024,189,e,1,6.044,104
11/06/2024,140,d,0,7.535,79
11/06/2024,120,b,0,4.067,64
11/06/2024,255,a,1,4.371,201
11/06/2024,247,c,0,2.318,64
11/06/2024,83,b,0,7.43,182
11/06/2024,174,c,1,0.156,8
11/06/2024,192,e,1,2.846,31
11/06/2024,100,b,1,3.807,38
11/06/2024,24,b,0,8.014,211
11/06/2024,185,b,0,4.92,98
11/06/2024,160,c,0,3.925,135
11/06/2024,105,e,1,4.956,133
11/06/2024,99,e,0,2.901,45
11/06/2024,151,c,1,5.5,6
11/06/2024,46,c,1,5.398,160
11/06/2024,187,d,1,1.459,188
11/06/2024,162,d,1,9.817,158
11/06/2024,184,d,0,5.465,10
11/06/2024,126,c,1,4.534,128
11/06/2024,77,a,0,7.35,121
11/06/2024,114,b,0,3.007,10
11/06/2024,220,b,1,2.21,194
11/06/2024,132,c,1,8.81,60
11/06/2024,143,e,0,3.243,197
11/06/2024,37,c,1,7.607,37
11/06/2024,85,b,1,4.949,178
11/06/2024,257,d,0,2.8,172
11/06/2024,92,a,0,6.804,210
11/06/2024,180,d,1,9.496,27
11/06/2024,117,d,0,5.742,129
11/06/2024,249,c,1,0.221,208
11/06/2024,188,d,0,9.572,141
11/06/2024,119,d,1,7.589,152
11/06/2024,120,a,1,8.971,109
11/06/2024,34,e,0,1.892,99
11/06/2024,107,a,1,6.912,48
11/06/2024,61,e,0,7.066,121
11/06/2024,110,e,1,6.969,177
11/06/2024,121,a,0,5.808,160
11/06/2024,255,c,1,6.448,76
11/06/2024,111,b,0,4.925,171
11/06/2024,123,a,0,3.895,67
11/06/2024,146,c,1,9.189,203
11/06/2024,134,c,0,3.019,17
11/06/2024,270,a,1,8.89,128
11/06/2024,72,c,0,6.23,97
11/06/2024,132,e,1,1.51,167
11/06/2024,286,d,0,3.713,35
11/06/2024,178,c,1,5.41,192
11/06/2024,77,a,0,8.076,147
11/06/2024,281,c,0,4.084,115
11/06/2024,205,e,0,8.101,21
11/06/2024,236,c,1,2.589,218
11/06/2024,234,e,1,2.829,182
11/06/2024,22,d,1,0.246,75
11/06/2024,206,c,1,4.261,31
11/06/2024,83,c,1,7.682,69
11/06/2024,60,a,1,8.869,56
11/06/2024,75,a,1,7.603,33
11/06/2024,174,e,0,3.741,19
11/06/2024,42,e,1,5.809,210
11/06/2024,192,e,0,6.897,99
11/06/2024,143,a,1,3.442,57
11/06/2024,139,c,1,3.903,118
11/06/2024,271,b,0,8.647,98
11/06/2024,169,d,1,8.341,216
11/06/2024,116,d,0,2.062,150
11/06/2024,143,c,1,0.155,81
11/06/2024,69,b,0,4.139,141
11/06/2024,118,c,1,2.048,167
11/06/2024,184,a,1,4.977,81
11/06/2024,122,a,0,2.118,217
11/06/2024,125,c,0,6.701,64
11/06/2024,120,b,0,6.138,83
11/06/2024,102,e,0,2.207,21
11/06/2024,79,d,0,5.711,11
11/06/2024,236,b,1,4.293,138
11/06/2024,262,b,1,8.497,178
11/06/2024,91,b,1,9.161,132
11/06/2024,257,a,1,1.991,147
11/06/2024,247,e,1,1.047,140
11/06/2024,278,c,0,3.607,129
11/06/2024,43,e,1,9.527,27
11/06/2024,119,b,1,3.708,65
11/06/2024,155,b,0,3.145,35
11/06/2024,160,c,1,5.027,47
11/06/2024,132,d,0,9.858,90
11/06/2024,245,d,1,2.814,42
11/06/2024,164,d,0,9.019,45
11/06/2024,284,d,0,4.858,187
11/06/2024,291,a,1,2.895,197
11/06/2024,293,a,1,3.367,164
